method,object_recognition_rate,high_priority_object_recognition_rate,low_priority_object_recognition_rate,sensor_object_recognition_rate,sensor_high_priority_object_recognition_rate,sensor_low_priority_object_recognition_rate,cooperative_object_recognition_rate,recognition_rate,packet_loss_rate,ideal_rx,true_rx,orr,high_pdr,low_pdr,high_packet_loss,low_packet_loss,high_ideal_rx,high_true_rx,low_ideal_rx,low_true_rx,legacy_route_loss,nr_route_loss,mec_route_loss,channel_busy_ratio,legacy_tx,legacy_rx,v2v_radio_loss_rate,v2v_high_radio_loss_rate,v2v_low_radio_loss_rate,v2v_update_failure_rate,mec_fresh_update_loss_rate,mec_update_failure_rate,mec_valid_update_success_rate,mec_ul_final_loss_rate,mec_dl_final_loss_rate,mec_radio_final_loss_rate,nr_latency_ms,nr_latency_p50_ms,nr_latency_p90_ms,nr_latency_p95_ms,nr_latency_p99_ms,mec_tx,mec_rx,mec_latency_ms,mec_latency_p50_ms,mec_latency_p90_ms,mec_latency_p95_ms,mec_latency_p99_ms,interference_tx,interference_drops,interference_bytes,mec_bg_ul_bytes,mec_bg_dl_bytes,mec_aoi_filter,mec_aoi_filter_threshold_ms,ttl_violation_rate,never_received_rate,high_ttl_violation_rate,high_never_received_rate,low_ttl_violation_rate,low_never_received_rate,receiver_fresh_redundancy_200ms_mean,receiver_fresh_redundancy_500ms_mean,receiver_fresh_redundancy_ge2_200ms_rate,receiver_fresh_redundancy_ge2_500ms_rate,receiver_high_fresh_redundancy_200ms_mean,receiver_low_fresh_redundancy_200ms_mean,receiver_rv_200ms_score,receiver_rl_mean,receiver_rl_median,receiver_rl_lt1_rate,receiver_rl_ge1_rate,receiver_rl_ge2_rate,receiver_rv_delooz_mean,receiver_rv_delooz_median,receiver_high_rl_mean,receiver_low_rl_mean,rmr_deleted_eval_expected_total,rmr_deleted_eval_expected_high,rmr_deleted_eval_expected_low,rmr_deleted_eval_unrecognized_total,rmr_deleted_eval_unrecognized_high,rmr_deleted_eval_unrecognized_low,rmr_deleted_eval_distance_mean_m,rmr_deleted_eval_fresh_redundancy_ge2_200ms_rate,rmr_deleted_eval_fresh_redundancy_ge2_500ms_rate,rmr_deleted_eval_closing_speed_ge_threshold_rate,rmr_deleted_eval_ttc_le_threshold_rate,rmr_deleted_sender_eval_total,rmr_deleted_sender_eval_high,rmr_deleted_sender_eval_low,rmr_deleted_sender_eval_distance_mean_m,rmr_deleted_sender_eval_closing_speed_ge_threshold_rate,rmr_deleted_sender_eval_ttc_le_threshold_rate,sensor_external_event_candidate_vehicles,sensor_external_event_selected_vehicles,sensor_external_event_count,sensor_external_event_recognized,sensor_external_event_missed,sensor_external_event_censored,sensor_external_event_recognition_rate,sensor_external_event_delay_mean_ms,sensor_external_event_delay_p50_ms,v2v_aoi_mean_ms,v2v_aoi_p50_ms,v2v_aoi_p90_ms,v2v_aoi_p99_ms,v2v_aoi_le_200_ms_rate,v2v_aoi_le_300_ms_rate,v2v_aoi_le_400_ms_rate,v2v_aoi_le_500_ms_rate,v2v_aoi_violation_rate_200ms,v2v_aoi_violation_rate_300ms,v2v_aoi_violation_rate_400ms,v2v_aoi_violation_rate_500ms,v2v_aoi_orr_le_200_ms,v2v_aoi_orr_le_300_ms,v2v_aoi_orr_le_400_ms,v2v_aoi_orr_le_500_ms,v2v_only_aoi_orr_le_200_ms,v2v_only_aoi_orr_le_300_ms,v2v_only_aoi_orr_le_400_ms,v2v_only_aoi_orr_le_500_ms,mec_aoi_mean_ms,mec_aoi_p50_ms,mec_aoi_p90_ms,mec_aoi_p99_ms,mec_aoi_le_200_ms_rate,mec_aoi_le_300_ms_rate,mec_aoi_le_400_ms_rate,mec_aoi_le_500_ms_rate,mec_aoi_violation_rate_200ms,mec_aoi_violation_rate_300ms,mec_aoi_violation_rate_400ms,mec_aoi_violation_rate_500ms,mec_high_aoi_le_200_ms_rate,mec_high_aoi_le_300_ms_rate,mec_high_aoi_le_400_ms_rate,mec_high_aoi_le_500_ms_rate,mec_low_aoi_le_200_ms_rate,mec_low_aoi_le_300_ms_rate,mec_low_aoi_le_400_ms_rate,mec_low_aoi_le_500_ms_rate,mec_aoi_orr_le_200_ms,mec_aoi_orr_le_300_ms,mec_aoi_orr_le_400_ms,mec_aoi_orr_le_500_ms,mec_only_aoi_orr_le_200_ms,mec_only_aoi_orr_le_300_ms,mec_only_aoi_orr_le_400_ms,mec_only_aoi_orr_le_500_ms,mec_capacity_delay_mean_ms,mec_capacity_delay_p90_ms,mec_capacity_delay_p99_ms,mec_capacity_queue_drops,mec_ul_capacity_mbps,mec_dl_capacity_mbps,mec_ul_busy_ratio_mean,mec_ul_busy_ratio_p90,mec_ul_busy_ratio_p99,mec_ul_busy_ratio_max,mec_dl_busy_ratio_mean,mec_dl_busy_ratio_p90,mec_dl_busy_ratio_p99,mec_dl_busy_ratio_max,mec_ul_first_losses,mec_dl_first_losses,mec_ul_retx_recovered,mec_dl_retx_recovered,mec_ul_final_losses,mec_dl_final_losses,mec_retx_delay_mean_ms,mec_retx_delay_p90_ms
hybrid-v2v-v2n2v,69.7406,70.527,68.45,13.9157,24.4759,0,65.6702,69.7406,75.208,11876083,2944318,69.7406,24.4411,25.6804,75.5589,74.3196,8513079,2080686,3363004,863632,N/A,63.9212,79.4684,0.802389,0,0,63.8187,63.591,64.3351,63.9212,79.4684,79.4684,20.5316,0.518927,0.481309,0.482234,79.996,101.377,131.13,144.631,177.124,192898,6443048,7190.7,1742,24173,25222,25579,197098,0,98549000,99449000,99449000,1,200,29.1034,1.15595,28.4214,1.05155,30.2892,1.26085,0.627942,0.793455,11.7569,16.0844,0.821214,0.361786,0.309704,1.30862,0.269193,75.2468,24.7532,15.9473,0.230181,0.0886408,1.88925,0.509039,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,N/A,N/A,N/A,62.0245,87,111,160,99.9987,99.999,99.9991,99.9997,0.00128792,0.00103034,0.000901544,0.00032198,30.4684,34.6105,38.1818,40.1693,21.6427,26.2397,30.3714,32.5636,7190.7,1742,24173,25579,21.9482,28.934,30.2528,31.4439,78.0518,71.066,69.7472,68.5561,21.3377,28.2141,29.5473,30.7531,23.6517,30.943,32.2217,33.3717,69.7406,70.1628,70.4631,70.4853,22.9679,26.2899,27.6134,27.658,8389.78,23603,25534,0,90.468,90.468,0.107444,0.127911,0.132321,0.13298,0.666265,1,1,1,19212,759763,18211,722958,1001,36805,5.04169,9
